conftest.c:10,nm_test_func
sqlite3.c:114886,sqlite3ErrorMsg
sqlite3.c:114917,sqlite3_mprintf
sqlite3.c:114918,sqlite3_mprintf
sqlite3.c:114919,sqlite3ErrorMsg
sqlite3.c:114922,sqliteAuthBadReturnCode
sqlite3.c:114937,sqlite3SchemaToIndex
sqlite3.c:114982,sqlite3AuthReadCol
sqlite3.c:115028,sqlite3ErrorMsg
sqlite3.c:115031,sqliteAuthBadReturnCode
sqlite3.c:115138,sqlite3DbReallocOrFree
sqlite3.c:115148,sqlite3OomFault
sqlite3.c:115160,sqlite3BtreeSharable
sqlite3.c:115161,lockTable
sqlite3.c:115174,sqlite3VdbeAddOp4
sqlite3.c:115230,sqlite3GetVdbe
sqlite3.c:115243,sqlite3VdbeAddOp0
sqlite3.c:115243,sqlite3VdbeAddOp1
sqlite3.c:115249,sqlite3VdbeAddOp3
sqlite3.c:115251,sqlite3VdbeAddOp2
sqlite3.c:115251,sqlite3VdbeJumpHere
sqlite3.c:115257,sqlite3VdbeAddOp0
sqlite3.c:115279,sqlite3VdbeJumpHere
sqlite3.c:115287,sqlite3VdbeAddOp4Int
sqlite3.c:115287,sqlite3VdbeUsesBtree
sqlite3.c:115296,sqlite3VdbeChangeP5
sqlite3.c:115297,sqlite3VdbeComment
sqlite3.c:115302,sqlite3GetVTable
sqlite3.c:115302,sqlite3VdbeAddOp4
sqlite3.c:115305,codeTableLocks
sqlite3.c:115305,sqlite3AutoincrementBegin
sqlite3.c:115331,sqlite3ExprCode
sqlite3.c:115339,sqlite3VdbeAddOp2
sqlite3.c:115344,sqlite3VdbeGoto
sqlite3.c:115356,sqlite3VdbeMakeReady
sqlite3.c:115385,sqlite3VMPrintf
sqlite3.c:115396,sqlite3DbFree
sqlite3.c:115396,sqlite3RunParser
sqlite3.c:115446,sqlite3StrICmp
sqlite3.c:115451,sqlite3StrICmp
sqlite3.c:115457,sqlite3HashFind
sqlite3.c:115458,sqlite3_strnicmp
sqlite3.c:115460,sqlite3StrICmp
sqlite3.c:115461,sqlite3StrICmp
sqlite3.c:115462,sqlite3StrICmp
sqlite3.c:115464,sqlite3HashFind
sqlite3.c:115468,sqlite3StrICmp
sqlite3.c:115469,sqlite3HashFind
sqlite3.c:115476,sqlite3HashFind
sqlite3.c:115479,sqlite3HashFind
sqlite3.c:115484,sqlite3HashFind
sqlite3.c:115487,sqlite3_strnicmp
sqlite3.c:115488,sqlite3StrICmp
sqlite3.c:115489,sqlite3HashFind
sqlite3.c:115490,sqlite3StrICmp
sqlite3.c:115491,sqlite3HashFind
sqlite3.c:115521,sqlite3ReadSchema
sqlite3.c:115526,sqlite3FindTable
sqlite3.c:115533,sqlite3HashFind
sqlite3.c:115534,sqlite3_strnicmp
sqlite3.c:115535,sqlite3PragmaVtabRegister
sqlite3.c:115537,sqlite3VtabEponymousTableInit
sqlite3.c:115552,sqlite3ErrorMsg
sqlite3.c:115554,sqlite3ErrorMsg
sqlite3.c:115580,sqlite3SchemaToIndex
sqlite3.c:115585,sqlite3LocateTable
sqlite3.c:115592,sqlite3_strnicmp
sqlite3.c:115594,sqlite3StrICmp
sqlite3.c:115597,sqlite3StrICmp
sqlite3.c:115625,sqlite3DbIsNamed
sqlite3.c:115627,sqlite3HashFind
sqlite3.c:115636,sqlite3DbFree
sqlite3.c:115636,sqlite3DeleteIndexSamples
sqlite3.c:115636,sqlite3ExprDelete
sqlite3.c:115636,sqlite3ExprListDelete
sqlite3.c:115643,sqlite3DbFree
sqlite3.c:115647,sqlite3DbFree
sqlite3.c:115656,sqlite3HashInsert
sqlite3.c:115676,sqlite3FreeIndex
sqlite3.c:115694,sqlite3DbFree
sqlite3.c:115705,sqlite3DbFree
sqlite3.c:115730,sqlite3SchemaClear
sqlite3.c:115740,sqlite3BtreeEnterAll
sqlite3.c:115747,sqlite3SchemaClear
sqlite3.c:115753,sqlite3BtreeLeaveAll
sqlite3.c:115753,sqlite3VtabUnlockList
sqlite3.c:115757,sqlite3CollapseDatabaseArray
sqlite3.c:115786,sqlite3ExprListAppend
sqlite3.c:115789,sqlite3ExprDelete
sqlite3.c:115811,sqlite3Strlen30
sqlite3.c:115821,sqlite3Strlen30
sqlite3.c:115823,sqlite3DbRealloc
sqlite3.c:115823,sqlite3Strlen30
sqlite3.c:115857,sqlite3DbFree
sqlite3.c:115859,sqlite3DbFree
sqlite3.c:115861,sqlite3ExprListDelete
sqlite3.c:115911,sqlite3HashInsert
sqlite3.c:115918,sqlite3FreeIndex
sqlite3.c:115922,sqlite3FkDelete
sqlite3.c:115926,sqlite3VtabClear
sqlite3.c:115931,sqlite3SelectDelete
sqlite3.c:115936,sqlite3DbFree
sqlite3.c:115936,sqlite3DeleteColumnNames
sqlite3.c:115936,sqlite3ExprListDelete
sqlite3.c:115949,deleteTable
sqlite3.c:115957,sqlite3DeleteTable
sqlite3.c:115957,sqlite3HashInsert
sqlite3.c:115988,sqlite3DbStrNDup
sqlite3.c:115988,sqlite3Dequote
sqlite3.c:116000,sqlite3GetVdbe
sqlite3.c:116000,sqlite3TableLock
sqlite3.c:116000,sqlite3VdbeAddOp4Int
sqlite3.c:116020,sqlite3_stricmp
sqlite3.c:116023,sqlite3_stricmp
sqlite3.c:116035,sqlite3DbFree
sqlite3.c:116035,sqlite3FindDbName
sqlite3.c:116035,sqlite3NameFromToken
sqlite3.c:116072,sqlite3ErrorMsg
sqlite3.c:116075,sqlite3FindDb
sqlite3.c:116078,sqlite3ErrorMsg
sqlite3.c:116116,sqlite3WritableSchema
sqlite3.c:116130,sqlite3_stricmp
sqlite3.c:116131,sqlite3_stricmp
sqlite3.c:116132,sqlite3_stricmp
sqlite3.c:116134,sqlite3ErrorMsg
sqlite3.c:116138,sqlite3_strnicmp
sqlite3.c:116139,sqlite3ReadOnlyShadowTables
sqlite3.c:116139,sqlite3ShadowTableName
sqlite3.c:116141,sqlite3ErrorMsg
sqlite3.c:116259,sqlite3GetVdbe
sqlite3.c:116263,sqlite3VdbeAddOp3
sqlite3.c:116263,sqlite3VdbeUsesBtree
sqlite3.c:116302,sqlite3DbStrDup
sqlite3.c:116307,sqlite3TwoPartName
sqlite3.c:116312,sqlite3ErrorMsg
sqlite3.c:116316,sqlite3NameFromToken
sqlite3.c:116318,sqlite3RenameTokenMap
sqlite3.c:116323,sqlite3CheckObjectName
sqlite3.c:116337,sqlite3AuthCheck
sqlite3.c:116341,sqlite3AuthCheck
sqlite3.c:116356,sqlite3ReadSchema
sqlite3.c:116360,sqlite3FindTable
sqlite3.c:116363,sqlite3ErrorMsg
sqlite3.c:116367,sqlite3CodeVerifySchema
sqlite3.c:116367,sqlite3ForceNotReadOnly
sqlite3.c:116372,sqlite3FindIndex
sqlite3.c:116373,sqlite3ErrorMsg
sqlite3.c:116378,sqlite3DbMallocZero
sqlite3.c:116405,sqlite3GetVdbe
sqlite3.c:116406,sqlite3BeginWriteOperation
sqlite3.c:116415,sqlite3VdbeAddOp0
sqlite3.c:116422,sqlite3VdbeAddOp1
sqlite3.c:116422,sqlite3VdbeAddOp3
sqlite3.c:116422,sqlite3VdbeJumpHere
sqlite3.c:116422,sqlite3VdbeUsesBtree
sqlite3.c:116445,sqlite3VdbeAddOp2
sqlite3.c:116451,sqlite3VdbeAddOp3
sqlite3.c:116453,sqlite3OpenSchemaTable
sqlite3.c:116453,sqlite3VdbeAddOp0
sqlite3.c:116453,sqlite3VdbeAddOp2
sqlite3.c:116453,sqlite3VdbeAddOp3
sqlite3.c:116453,sqlite3VdbeAddOp4
sqlite3.c:116453,sqlite3VdbeChangeP5
sqlite3.c:116465,sqlite3DbFree
sqlite3.c:116495,sqlite3DbFree
sqlite3.c:116495,sqlite3ExprListDelete
sqlite3.c:116495,sqlite3HashInsert
sqlite3.c:116524,sqlite3ErrorMsg
sqlite3.c:116528,sqlite3DbMallocZero
sqlite3.c:116531,sqlite3ExprListDelete
sqlite3.c:116534,sqlite3ParserAddCleanup
sqlite3.c:116541,sqlite3HashInsert
sqlite3.c:116555,sqlite3OomFault
sqlite3.c:116582,sqlite3ErrorMsg
sqlite3.c:116585,sqlite3DequoteToken
sqlite3.c:116592,sqlite3_strnicmp
sqlite3.c:116597,sqlite3_strnicmp
sqlite3.c:116608,sqlite3DequoteToken
sqlite3.c:116611,sqlite3_strnicmp
sqlite3.c:116622,sqlite3DbMallocRaw
sqlite3.c:116624,sqlite3RenameTokenMap
sqlite3.c:116625,sqlite3Dequote
sqlite3.c:116625,sqlite3StrIHash
sqlite3.c:116630,sqlite3StrICmp
sqlite3.c:116631,sqlite3DbFree
sqlite3.c:116631,sqlite3ErrorMsg
sqlite3.c:116636,sqlite3DbRealloc
sqlite3.c:116638,sqlite3DbFree
sqlite3.c:116662,sqlite3AffinityType
sqlite3.c:116662,sqlite3Dequote
sqlite3.c:116662,sqlite3Strlen30
sqlite3.c:116773,sqlite3GetInt32
sqlite3.c:116815,sqlite3ExprIsConstantOrFunction
sqlite3.c:116818,sqlite3ErrorMsg
sqlite3.c:116824,sqlite3ErrorMsg
sqlite3.c:116830,sqlite3ColumnSetExpr
sqlite3.c:116830,sqlite3DbFree
sqlite3.c:116830,sqlite3DbSpanDup
sqlite3.c:116830,sqlite3ExprDup
sqlite3.c:116842,sqlite3RenameExprUnmap
sqlite3.c:116844,sqlite3ExprDelete
sqlite3.c:116880,sqlite3ErrorMsg
sqlite3.c:116917,sqlite3ErrorMsg
sqlite3.c:116923,makeColumnPartOfPrimaryKey
sqlite3.c:116930,sqlite3ExprSkipCollate
sqlite3.c:116930,sqlite3StringToId
sqlite3.c:116938,sqlite3StrICmp
sqlite3.c:116939,makeColumnPartOfPrimaryKey
sqlite3.c:116953,sqlite3ExprSkipCollate
sqlite3.c:116953,sqlite3RenameTokenRemap
sqlite3.c:116961,sqlite3HasExplicitNulls
sqlite3.c:116964,sqlite3ErrorMsg
sqlite3.c:116968,sqlite3CreateIndex
sqlite3.c:116973,sqlite3ExprListDelete
sqlite3.c:116991,sqlite3BtreeIsReadonly
sqlite3.c:116993,sqlite3ExprListAppend
sqlite3.c:116995,sqlite3ExprListSetName
sqlite3.c:117000,sqlite3ExprListSetName
sqlite3.c:117007,sqlite3ExprDelete
sqlite3.c:117022,sqlite3NameFromToken
sqlite3.c:117027,sqlite3LocateCollSeq
sqlite3.c:117028,sqlite3ColumnSetColl
sqlite3.c:117038,sqlite3ColumnColl
sqlite3.c:117042,sqlite3DbFree
sqlite3.c:117059,sqlite3ErrorMsg
sqlite3.c:117064,sqlite3_strnicmp
sqlite3.c:117066,sqlite3_strnicmp
sqlite3.c:117078,makeColumnPartOfPrimaryKey
sqlite3.c:117080,sqlite3ColumnSetExpr
sqlite3.c:117084,sqlite3ErrorMsg
sqlite3.c:117087,sqlite3ExprDelete
sqlite3.c:117116,sqlite3VdbeAddOp3
sqlite3.c:117162,sqlite3KeywordCode
sqlite3.c:117188,identLength
sqlite3.c:117190,identLength
sqlite3.c:117200,sqlite3DbMallocRaw
sqlite3.c:117203,sqlite3OomFault
sqlite3.c:117206,identPut
sqlite3.c:117206,sqlite3Strlen30
sqlite3.c:117206,sqlite3_snprintf
sqlite3.c:117218,identPut
sqlite3.c:117218,sqlite3Strlen30
sqlite3.c:117218,sqlite3_snprintf
sqlite3.c:117241,sqlite3_snprintf
sqlite3.c:117254,sqlite3DbMallocZero
sqlite3.c:117284,sqlite3LogEst
sqlite3.c:117299,sqlite3LogEst
sqlite3.c:117341,sqlite3StrICmp
sqlite3.c:117435,sqlite3VdbeChangeP3
sqlite3.c:117442,sqlite3ExprAlloc
sqlite3.c:117442,sqlite3ExprListAppend
sqlite3.c:117442,sqlite3TokenInit
sqlite3.c:117452,sqlite3RenameTokenRemap
sqlite3.c:117454,sqlite3CreateIndex
sqlite3.c:117464,sqlite3PrimaryKeyIndex
sqlite3.c:117467,sqlite3PrimaryKeyIndex
sqlite3.c:117476,isDupColumn
sqlite3.c:117498,sqlite3VdbeChangeOpcode
sqlite3.c:117511,isDupColumn
sqlite3.c:117521,resizeIndexObject
sqlite3.c:117523,isDupColumn
sqlite3.c:117542,hasColumn
sqlite3.c:117545,resizeIndexObject
sqlite3.c:117547,hasColumn
sqlite3.c:117558,recomputeColumnsNotIndexed
sqlite3.c:117572,sqlite3Strlen30
sqlite3.c:117572,sqlite3_strnicmp
sqlite3.c:117575,sqlite3HashFind
sqlite3.c:117590,sqlite3HashFind
sqlite3.c:117602,sqlite3Strlen30
sqlite3.c:117608,sqlite3_strnicmp
sqlite3.c:117626,strrchr
sqlite3.c:117631,sqlite3FindTable
sqlite3.c:117636,sqlite3IsShadowTableOf
sqlite3.c:117705,sqlite3ShadowTableName
sqlite3.c:117720,sqlite3ErrorMsg
sqlite3.c:117743,sqlite3ColumnType
sqlite3.c:117743,sqlite3ErrorMsg
sqlite3.c:117748,sqlite3ErrorMsg
sqlite3.c:117773,sqlite3ErrorMsg
sqlite3.c:117778,sqlite3ErrorMsg
sqlite3.c:117781,convertToWithoutRowidTable
sqlite3.c:117784,sqlite3SchemaToIndex
sqlite3.c:117790,sqlite3ResolveSelfReference
sqlite3.c:117794,sqlite3ExprListDelete
sqlite3.c:117809,sqlite3ColumnExpr
sqlite3.c:117809,sqlite3ResolveSelfReference
sqlite3.c:117819,sqlite3ColumnSetExpr
sqlite3.c:117819,sqlite3ExprAlloc
sqlite3.c:117827,sqlite3ErrorMsg
sqlite3.c:117834,estimateTableWidth
sqlite3.c:117836,estimateIndexWidth
sqlite3.c:117846,sqlite3GetVdbe
sqlite3.c:117855,sqlite3VdbeAddOp1
sqlite3.c:117899,sqlite3MayAbort
sqlite3.c:117899,sqlite3VdbeAddOp3
sqlite3.c:117899,sqlite3VdbeChangeP5
sqlite3.c:117899,sqlite3VdbeCurrentAddr
sqlite3.c:117910,sqlite3ResultSetOfSelect
sqlite3.c:117913,sqlite3DeleteTable
sqlite3.c:117913,sqlite3Select
sqlite3.c:117913,sqlite3SelectDestInit
sqlite3.c:117921,sqlite3TableAffinity
sqlite3.c:117921,sqlite3VdbeAddOp1
sqlite3.c:117921,sqlite3VdbeAddOp2
sqlite3.c:117921,sqlite3VdbeAddOp3
sqlite3.c:117921,sqlite3VdbeEndCoroutine
sqlite3.c:117921,sqlite3VdbeGoto
sqlite3.c:117921,sqlite3VdbeJumpHere
sqlite3.c:117936,createTableStmt
sqlite3.c:117941,sqlite3MPrintf
sqlite3.c:117950,sqlite3ChangeCookie
sqlite3.c:117950,sqlite3DbFree
sqlite3.c:117950,sqlite3NestedParse
sqlite3.c:117973,sqlite3NestedParse
sqlite3.c:117982,sqlite3MPrintf
sqlite3.c:117982,sqlite3VdbeAddParseSchemaOp
sqlite3.c:117989,sqlite3HashInsert
sqlite3.c:117996,sqlite3OomFault
sqlite3.c:117999,strcmp
sqlite3.c:118049,sqlite3ErrorMsg
sqlite3.c:118052,sqlite3StartTable
sqlite3.c:118062,sqlite3FixInit
sqlite3.c:118062,sqlite3FixSelect
sqlite3.c:118062,sqlite3SchemaToIndex
sqlite3.c:118062,sqlite3TwoPartName
sqlite3.c:118080,sqlite3SelectDup
sqlite3.c:118082,sqlite3ExprListDup
sqlite3.c:118099,sqlite3EndTable
sqlite3.c:118105,sqlite3SelectDelete
sqlite3.c:118108,sqlite3RenameExprlistUnmap
sqlite3.c:118110,sqlite3ExprListDelete
sqlite3.c:118137,sqlite3VtabCallConnect
sqlite3.c:118166,sqlite3ErrorMsg
sqlite3.c:118179,sqlite3SelectDup
sqlite3.c:118181,sqlite3ResultSetOfSelect
sqlite3.c:118181,sqlite3SrcListAssignCursors
sqlite3.c:118208,sqlite3ColumnsFromExprList
sqlite3.c:118214,sqlite3SelectAddColumnTypeAndCollation
sqlite3.c:118229,sqlite3DeleteTable
sqlite3.c:118229,sqlite3SelectDelete
sqlite3.c:118239,sqlite3DeleteColumnNames
sqlite3.c:118257,sqlite3DeleteColumnNames
sqlite3.c:118314,sqlite3GetTempReg
sqlite3.c:118314,sqlite3GetVdbe
sqlite3.c:118317,sqlite3ErrorMsg
sqlite3.c:118318,sqlite3MayAbort
sqlite3.c:118318,sqlite3NestedParse
sqlite3.c:118318,sqlite3ReleaseTempReg
sqlite3.c:118318,sqlite3VdbeAddOp3
sqlite3.c:118381,destroyRootPage
sqlite3.c:118381,sqlite3SchemaToIndex
sqlite3.c:118402,sqlite3FindTable
sqlite3.c:118402,sqlite3_snprintf
sqlite3.c:118405,sqlite3NestedParse
sqlite3.c:118416,sqlite3BeginWriteOperation
sqlite3.c:118416,sqlite3GetVdbe
sqlite3.c:118428,sqlite3VdbeAddOp0
sqlite3.c:118436,sqlite3TriggerList
sqlite3.c:118440,sqlite3DropTriggerPtr
sqlite3.c:118451,sqlite3NestedParse
sqlite3.c:118465,sqlite3NestedParse
sqlite3.c:118470,destroyTable
sqlite3.c:118477,sqlite3MayAbort
sqlite3.c:118477,sqlite3VdbeAddOp4
sqlite3.c:118480,sqlite3ChangeCookie
sqlite3.c:118480,sqlite3VdbeAddOp4
sqlite3.c:118480,sqliteViewResetAll
sqlite3.c:118505,sqlite3_strnicmp
sqlite3.c:118507,sqlite3_strnicmp
sqlite3.c:118508,sqlite3_strnicmp
sqlite3.c:118511,sqlite3ReadOnlyShadowTables
sqlite3.c:118535,sqlite3ReadSchema
sqlite3.c:118538,sqlite3LocateTableItem
sqlite3.c:118543,sqlite3CodeVerifyNamedSchema
sqlite3.c:118543,sqlite3ForceNotReadOnly
sqlite3.c:118548,sqlite3SchemaToIndex
sqlite3.c:118554,sqlite3ViewGetColumnNames
sqlite3.c:118559,sqlite3AuthCheck
sqlite3.c:118574,sqlite3GetVTable
sqlite3.c:118584,sqlite3AuthCheck
sqlite3.c:118587,sqlite3AuthCheck
sqlite3.c:118592,tableMayNotBeDropped
sqlite3.c:118593,sqlite3ErrorMsg
sqlite3.c:118602,sqlite3ErrorMsg
sqlite3.c:118606,sqlite3ErrorMsg
sqlite3.c:118614,sqlite3GetVdbe
sqlite3.c:118616,sqlite3BeginWriteOperation
sqlite3.c:118618,sqlite3ClearStatTables
sqlite3.c:118618,sqlite3FkDropTable
sqlite3.c:118621,sqlite3CodeDropTable
sqlite3.c:118624,sqlite3SrcListDelete
sqlite3.c:118667,sqlite3ErrorMsg
sqlite3.c:118674,sqlite3ErrorMsg
sqlite3.c:118684,sqlite3Strlen30
sqlite3.c:118687,sqlite3DbMallocZero
sqlite3.c:118697,sqlite3RenameTokenMap
sqlite3.c:118699,sqlite3Dequote
sqlite3.c:118710,sqlite3StrICmp
sqlite3.c:118716,sqlite3ErrorMsg
sqlite3.c:118722,sqlite3RenameTokenRemap
sqlite3.c:118728,sqlite3Strlen30
sqlite3.c:118731,sqlite3RenameTokenRemap
sqlite3.c:118738,sqlite3HashInsert
sqlite3.c:118747,sqlite3OomFault
sqlite3.c:118762,sqlite3DbFree
sqlite3.c:118762,sqlite3ExprListDelete
sqlite3.c:118799,sqlite3AuthCheck
sqlite3.c:118799,sqlite3SchemaToIndex
sqlite3.c:118822,sqlite3GetVdbe
sqlite3.c:118822,sqlite3TableLock
sqlite3.c:118831,sqlite3GenerateIndexKey
sqlite3.c:118831,sqlite3GetTempReg
sqlite3.c:118831,sqlite3KeyInfoOfIndex
sqlite3.c:118831,sqlite3KeyInfoRef
sqlite3.c:118831,sqlite3MultiWrite
sqlite3.c:118831,sqlite3OpenTable
sqlite3.c:118831,sqlite3ResolvePartIdxLabel
sqlite3.c:118831,sqlite3VdbeAddOp2
sqlite3.c:118831,sqlite3VdbeAddOp4
sqlite3.c:118831,sqlite3VdbeJumpHere
sqlite3.c:118851,sqlite3VdbeAddOp2
sqlite3.c:118852,sqlite3VdbeAddOp2
sqlite3.c:118852,sqlite3VdbeAddOp4
sqlite3.c:118852,sqlite3VdbeChangeP5
sqlite3.c:118858,sqlite3UniqueConstraint
sqlite3.c:118858,sqlite3VdbeAddOp4Int
sqlite3.c:118858,sqlite3VdbeCurrentAddr
sqlite3.c:118858,sqlite3VdbeGoto
sqlite3.c:118858,sqlite3VdbeJumpHere
sqlite3.c:118873,sqlite3MayAbort
sqlite3.c:118873,sqlite3VdbeCurrentAddr
sqlite3.c:118876,sqlite3VdbeAddOp3
sqlite3.c:118885,sqlite3VdbeAddOp1
sqlite3.c:118887,sqlite3ReleaseTempReg
sqlite3.c:118887,sqlite3VdbeAddOp1
sqlite3.c:118887,sqlite3VdbeAddOp2
sqlite3.c:118887,sqlite3VdbeChangeP5
sqlite3.c:118887,sqlite3VdbeJumpHere
sqlite3.c:118906,sqlite3DbMallocZero
sqlite3.c:118945,sqlite3ErrorMsg
sqlite3.c:119004,sqlite3ReadSchema
sqlite3.c:119007,sqlite3HasExplicitNulls
sqlite3.c:119021,sqlite3TwoPartName
sqlite3.c:119031,sqlite3SrcListLookup
sqlite3.c:119038,sqlite3FixInit
sqlite3.c:119038,sqlite3FixSrcList
sqlite3.c:119044,sqlite3LocateTableItem
sqlite3.c:119048,sqlite3ErrorMsg
sqlite3.c:119053,sqlite3PrimaryKeyIndex
sqlite3.c:119059,sqlite3SchemaToIndex
sqlite3.c:119061,sqlite3_strnicmp
sqlite3.c:119071,sqlite3ErrorMsg
sqlite3.c:119076,sqlite3ErrorMsg
sqlite3.c:119082,sqlite3ErrorMsg
sqlite3.c:119101,sqlite3NameFromToken
sqlite3.c:119104,sqlite3CheckObjectName
sqlite3.c:119109,sqlite3FindTable
sqlite3.c:119110,sqlite3ErrorMsg
sqlite3.c:119114,sqlite3FindIndex
sqlite3.c:119116,sqlite3ErrorMsg
sqlite3.c:119119,sqlite3CodeVerifySchema
sqlite3.c:119119,sqlite3ForceNotReadOnly
sqlite3.c:119129,sqlite3MPrintf
sqlite3.c:119146,sqlite3AuthCheck
sqlite3.c:119152,sqlite3AuthCheck
sqlite3.c:119163,sqlite3ExprAlloc
sqlite3.c:119163,sqlite3ExprListAppend
sqlite3.c:119163,sqlite3TokenInit
sqlite3.c:119171,sqlite3ExprListSetSortOrder
sqlite3.c:119173,sqlite3ExprListCheckLength
sqlite3.c:119185,sqlite3Strlen30
sqlite3.c:119192,sqlite3Strlen30
sqlite3.c:119193,sqlite3AllocateIndexObject
sqlite3.c:119212,sqlite3ResolveSelfReference
sqlite3.c:119241,sqlite3ResolveSelfReference
sqlite3.c:119241,sqlite3StringToId
sqlite3.c:119248,sqlite3ExprSkipCollate
sqlite3.c:119251,sqlite3ErrorMsg
sqlite3.c:119279,sqlite3Strlen30
sqlite3.c:119289,sqlite3ColumnColl
sqlite3.c:119292,sqlite3LocateCollSeq
sqlite3.c:119306,isDupColumn
sqlite3.c:119323,sqlite3DefaultRowEst
sqlite3.c:119324,estimateIndexWidth
sqlite3.c:119330,recomputeColumnsNotIndexed
sqlite3.c:119335,sqlite3TableColumnToIndex
sqlite3.c:119376,sqlite3StrICmp
sqlite3.c:119390,sqlite3ErrorMsg
sqlite3.c:119419,sqlite3IndexHasDuplicateRootPage
sqlite3.c:119421,sqlite3CorruptError
sqlite3.c:119421,sqlite3ErrorMsg
sqlite3.c:119426,sqlite3HashInsert
sqlite3.c:119430,sqlite3OomFault
sqlite3.c:119450,sqlite3GetVdbe
sqlite3.c:119457,sqlite3BeginWriteOperation
sqlite3.c:119457,sqlite3VdbeAddOp0
sqlite3.c:119457,sqlite3VdbeAddOp3
sqlite3.c:119476,sqlite3MPrintf
sqlite3.c:119486,sqlite3DbFree
sqlite3.c:119486,sqlite3NestedParse
sqlite3.c:119500,sqlite3ChangeCookie
sqlite3.c:119500,sqlite3MPrintf
sqlite3.c:119500,sqlite3RefillIndex
sqlite3.c:119500,sqlite3VdbeAddOp2
sqlite3.c:119500,sqlite3VdbeAddParseSchemaOp
sqlite3.c:119507,sqlite3VdbeJumpHere
sqlite3.c:119523,sqlite3FreeIndex
sqlite3.c:119553,sqlite3DbFree
sqlite3.c:119553,sqlite3ExprDelete
sqlite3.c:119553,sqlite3ExprListDelete
sqlite3.c:119553,sqlite3SrcListDelete
sqlite3.c:119632,sqlite3ReadSchema
sqlite3.c:119635,sqlite3FindIndex
sqlite3.c:119638,sqlite3ErrorMsg
sqlite3.c:119640,sqlite3CodeVerifyNamedSchema
sqlite3.c:119640,sqlite3ForceNotReadOnly
sqlite3.c:119647,sqlite3ErrorMsg
sqlite3.c:119651,sqlite3AuthCheck
sqlite3.c:119651,sqlite3SchemaToIndex
sqlite3.c:119662,sqlite3AuthCheck
sqlite3.c:119669,sqlite3GetVdbe
sqlite3.c:119671,destroyRootPage
sqlite3.c:119671,sqlite3BeginWriteOperation
sqlite3.c:119671,sqlite3ChangeCookie
sqlite3.c:119671,sqlite3ClearStatTables
sqlite3.c:119671,sqlite3NestedParse
sqlite3.c:119671,sqlite3VdbeAddOp4
sqlite3.c:119682,sqlite3SrcListDelete
sqlite3.c:119713,sqlite3DbRealloc
sqlite3.c:119737,sqlite3DbMallocZero
sqlite3.c:119740,sqlite3DbRealloc
sqlite3.c:119744,sqlite3IdListDelete
sqlite3.c:119749,sqlite3NameFromToken
sqlite3.c:119752,sqlite3RenameTokenMap
sqlite3.c:119765,sqlite3DbFree
sqlite3.c:119767,sqlite3DbFreeNN
sqlite3.c:119778,sqlite3StrICmp
sqlite3.c:119836,sqlite3ErrorMsg
sqlite3.c:119841,sqlite3DbRealloc
sqlite3.c:119917,sqlite3DbMallocRawNN
sqlite3.c:119924,sqlite3SrcListEnlarge
sqlite3.c:119926,sqlite3SrcListDelete
sqlite3.c:119937,sqlite3NameFromToken
sqlite3.c:119940,sqlite3NameFromToken
sqlite3.c:119958,sqlite3SrcListAssignCursors
sqlite3.c:119972,sqlite3DbFreeNN
sqlite3.c:119973,sqlite3DbFree
sqlite3.c:119974,sqlite3DbFreeNN
sqlite3.c:119975,sqlite3DbFree
sqlite3.c:119976,sqlite3ExprListDelete
sqlite3.c:119977,sqlite3DeleteTable
sqlite3.c:119978,sqlite3SelectDelete
sqlite3.c:119980,sqlite3IdListDelete
sqlite3.c:119982,sqlite3ExprDelete
sqlite3.c:119985,sqlite3DbFreeNN
sqlite3.c:120016,sqlite3ErrorMsg
sqlite3.c:120021,sqlite3SrcListAppend
sqlite3.c:120030,sqlite3RenameTokenMap
sqlite3.c:120035,sqlite3NameFromToken
sqlite3.c:120055,sqlite3ClearOnOrUsing
sqlite3.c:120055,sqlite3SelectDelete
sqlite3.c:120080,sqlite3NameFromToken
sqlite3.c:120095,sqlite3SrcListEnlarge
sqlite3.c:120097,sqlite3SrcListDelete
sqlite3.c:120099,sqlite3DbFree
sqlite3.c:120121,sqlite3ExprListDelete
sqlite3.c:120173,sqlite3AuthCheck
sqlite3.c:120184,sqlite3GetVdbe
sqlite3.c:120190,sqlite3BtreeIsReadonly
sqlite3.c:120197,sqlite3VdbeAddOp2
sqlite3.c:120197,sqlite3VdbeUsesBtree
sqlite3.c:120201,sqlite3VdbeAddOp0
sqlite3.c:120209,sqlite3AuthCheck
sqlite3.c:120221,sqlite3GetVdbe
sqlite3.c:120223,sqlite3VdbeAddOp2
sqlite3.c:120231,sqlite3NameFromToken
sqlite3.c:120234,sqlite3GetVdbe
sqlite3.c:120239,sqlite3AuthCheck
sqlite3.c:120240,sqlite3DbFree
sqlite3.c:120243,sqlite3VdbeAddOp4
sqlite3.c:120254,sqlite3BtreeOpen
sqlite3.c:120265,sqlite3ErrorMsg
sqlite3.c:120270,sqlite3BtreeSetPageSize
sqlite3.c:120273,sqlite3OomFault
sqlite3.c:120294,sqlite3OpenTempDatabase
sqlite3.c:120299,sqlite3CodeVerifySchemaAtToplevel
sqlite3.c:120312,sqlite3StrICmp
sqlite3.c:120313,sqlite3CodeVerifySchema
sqlite3.c:120332,sqlite3CodeVerifySchemaAtToplevel
sqlite3.c:120377,sqlite3GetVdbe
